homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,entropy_0,entropy_45,entropy_90,entropy_135,asm_0,asm_45,asm_90,asm_135,label
0.5554884792318744,0.5209307350583854,0.5764068942081298,0.5383392922027782,45.24814317673361,60.17922616098395,44.20080536912747,51.455384892572525,2.325011185682326,2.873158866717722,2.1450559284116313,2.5586685284446653,0.17451357687592933,0.1710714656561175,0.1763086836718512,0.17349111856983138,0.8325422266128992,0.7782404297992953,0.8367672194402203,0.8103784587070354,7.084736163086334,7.26702898602975,6.956695931263158,7.162126145575355,0.030454988514030897,0.029265446361732193,0.031084751938100893,0.030099168222611293,benign
0.6109336410416004,0.5654614050327774,0.6216921565787576,0.5712483017908587,93.97042505592844,121.03409756317285,86.81042505592845,115.92000360344146,2.8992841163310983,3.7157785685329463,2.7110067114093943,3.577946939327059,0.24483204305500475,0.24090836171343685,0.24647048515704906,0.2417827520087716,0.8590542051720003,0.8192035960505404,0.8701391252711187,0.8268378502131596,7.039252331752545,7.300133344372551,6.98613065281047,7.272419166483196,0.059942729306487696,0.05803683874345213,0.06074770005355114,0.05845889916893515,benign
0.5648132211545783,0.5377178221699632,0.603022982833966,0.5413303480268878,162.78814317673402,198.23485428584328,135.8102460850112,194.45921354893966,3.578478747203587,4.269086978064048,2.920850111856821,4.168145579027974,0.2638046686898804,0.2627848528463605,0.266393827285865,0.2631979927524101,0.9158268536720533,0.8979452437469561,0.9298733472430945,0.8998894465446838,7.414575384666541,7.576172825969314,7.172916214365532,7.536355386821225,0.06959290322257757,0.06905587888548333,0.0709656712160113,0.06927318338889774,benign
0.5872047605934073,0.5443550869566728,0.5864007056331064,0.5509964124503423,62.12183445190159,75.69992342687264,58.385682326621904,79.35881266609609,2.3382997762863518,2.9024818701860244,2.2765995525727063,2.9186523129588777,0.23007988090612327,0.2289449397139992,0.23074476853557752,0.228702231502498,0.9143651835587234,0.8961806636552553,0.9196721486705244,0.8911649529571989,7.230199359100496,7.472162150600713,7.213335312412464,7.4561973474633305,0.052936751597775875,0.05241578542064673,0.05324314820653725,0.05230471069422219,benign
0.5275121099817444,0.4914559413408414,0.5266566668176981,0.4691552983681636,74.25382550335549,99.4813747128518,95.86894854586106,125.26958245124197,2.711901565995495,3.4463312463402547,3.0291275167784986,3.978559524345769,0.17530938759580772,0.16920501168741983,0.17360631581544178,0.1652824060901177,0.902163007931128,0.8690355063679148,0.8750539477990059,0.835118983982042,8.198693892902503,8.443960715356695,8.268216051327395,8.575598938267651,0.030733381379217144,0.028630335980139886,0.030139152891010913,0.027318273762938577,benign
0.3640081330446219,0.36156391374698243,0.3883198526519082,0.3262562818148591,39.712393736017766,43.06657357776672,30.61565995525715,51.90626548353685,3.607069351230424,3.6718616278546032,3.1532885906040327,4.360749515787574,0.055014119628122075,0.05503327612648671,0.05786821266624287,0.05140035777386491,0.8251281033877261,0.8102282727824525,0.864622706779443,0.7712601339938985,9.08257243357344,9.093293770932297,8.923421430674349,9.306696231196437,0.0030265533584573267,0.0030286614812141317,0.003348730037185512,0.0026419967792813146,benign
0.6385184945819674,0.6256978082770079,0.6899354852772062,0.6116992940074248,65.17105145413866,70.78807260934182,44.993512304250594,73.51650826539337,2.372125279642058,2.5607855502004435,1.6983892617449687,2.7182559344173707,0.3132724059318088,0.3106171826586735,0.3179804593867161,0.30993757825536894,0.8988826471231096,0.8901020599781315,0.930274570350007,0.8858661845399582,7.047768846798676,7.129416492570739,6.741256078562855,7.211161217582461,0.09813960031830396,0.09648303416281175,0.10111157255178699,0.09606130241480294,benign
0.4641619091183958,0.4470887424054275,0.4946494287446957,0.4323362582283459,347.0123937360182,361.8741948560886,288.291409395973,431.68303229584353,6.6163310961968715,7.107832980496363,5.627427293064884,8.094094860591852,0.20398344498945845,0.2027067019755529,0.2081714804526223,0.1979483258630446,0.833098328950634,0.8259515626978827,0.8613716930603973,0.7923886450065724,8.223810796255734,8.340208515318887,8.056305856703723,8.437900640032252,0.041609245829767424,0.041090007025805626,0.0433353652738365,0.03918353971198209,benign
0.7065023935714904,0.6466721190214963,0.6866233169978777,0.6552531567751853,96.88617449664424,134.9725237601912,109.51449664429545,133.2136840682855,2.4247874720357956,3.379352281428767,2.7302460850111845,3.287194270528358,0.32605778715580397,0.31669337159896166,0.32554530046405955,0.31710351940716713,0.9061523310850053,0.8686810407276641,0.8940405515370912,0.8703922704760112,6.081424189765003,6.42460600569898,6.1780587161843,6.368821196849995,0.10631368056493955,0.100294691614718,0.10597974265423481,0.10055464202041162,benign
0.7068383355132938,0.6714264077478297,0.6954573420316724,0.6580491358441611,107.81619686800897,129.17273996666813,110.84814317673387,143.9201837755059,3.348187919463089,4.052339984685371,3.502192393736016,4.470609432007564,0.4573559090886848,0.44971581682658707,0.45643379791635247,0.4452759916201403,0.804056375574405,0.7653686685589558,0.7984161576432458,0.7385764001477463,5.215129429936367,5.406557024321459,5.290753025841294,5.47223837248657,0.2091744275783373,0.2022443159040044,0.2083318118803457,0.19827070871329924,benign
0.38801506146885417,0.35284544710895777,0.4025952466817944,0.35670686722276845,60.25158836689002,72.64952029187882,46.221834451901515,75.03189045538511,3.713780760626406,4.452592225575417,3.3152572706935173,4.412819242376468,0.06351550739618006,0.06102413622087371,0.0654082465594031,0.06118839668063712,0.8636039313913078,0.835417925737486,0.8951162953753137,0.8300262227956142,9.311671516021637,9.552248359814183,9.18768821701674,9.524797549968682,0.004034219679794204,0.00372394520150375,0.004278238717975667,0.003744019888347004,benign
0.673034709246602,0.6568278276552693,0.6717468708168955,0.6473165768974652,581.8897091722607,683.1148146479886,545.921297539152,731.9140579253185,6.607293064876937,7.790820233322811,6.425995525727044,8.389261744966442,0.57241164087369,0.5651427008104135,0.5730353102914627,0.5612146477858443,0.8615689122815268,0.8382080313529784,0.8701278865200422,0.8266490665638185,5.853625624375224,5.993875552777741,5.863813994385585,6.0449550132268195,0.3276550866077102,0.3193862722792885,0.32836946684083296,0.3149618808893893,benign
0.5262629659134377,0.48903401873251173,0.559302399312606,0.48996086853404736,32.45351230425046,35.86225845682631,28.376778523489875,45.86000630602226,2.0651454138702454,2.40241430566191,1.7751677852348997,2.5225890725642905,0.07199885806707373,0.06841345415349337,0.07508498555689117,0.0681668942392003,0.9183852917219575,0.90944363132057,0.9294887308950905,0.884159739469939,8.634773338328353,8.84539250940106,8.447855033792107,8.840349526840281,0.005183835562962629,0.004680400709212139,0.0056377550560785545,0.00464672547021832,benign
0.5824825049404319,0.5455372782352735,0.622264488221436,0.5537342669018211,79.94272930648766,97.23719652267924,64.75364653243848,92.6191612990407,2.703266219239375,3.2996261429665354,2.30371364653244,3.16147921264808,0.16010892010538932,0.1549245027227397,0.16722671544796106,0.15639916900628276,0.8469694960072672,0.8142478990710204,0.8769895376560672,0.8230699408099871,6.939382781445915,7.18593890510318,6.8044289276308305,7.14014605104977,0.02563486629731394,0.02400160154388818,0.02796477435951334,0.0244607000658558,benign
0.5133151570386814,0.48195709597246456,0.5183176800717147,0.4784004837583409,158.5464429530202,180.278726183506,136.260134228188,191.50227467231238,3.735973154362419,4.348813116526272,3.4155704697986593,4.523309760821583,0.21843485909355723,0.21812315284873768,0.21970292499957067,0.2174333835445611,0.9028590731250653,0.8901684260280305,0.916488127680116,0.8833308436338819,7.834291036204533,8.004915154111927,7.776872752605751,8.034754254978157,0.047713787667222195,0.047577709808673777,0.04826937525336697,0.04727727627963622,benign
0.5017933153987535,0.48386402339467677,0.5607159965584663,0.4834932620831908,55.55619686800878,61.53803882708019,39.52850111856808,67.1070672492234,2.9008948545861197,3.205981712535477,2.128769574944069,3.2948966262781005,0.16948157547127396,0.16927299984202474,0.1735687542081745,0.1687224143841128,0.8430553468361692,0.826790379313172,0.8884448914582483,0.811117634613631,8.255691959856254,8.369645768285139,7.8942634857780885,8.361791652444447,0.028724004424225135,0.028653348475518103,0.030126112437377693,0.028467253115604278,benign
0.5417950662311456,0.5136219443862441,0.5548941642826153,0.5173581401981394,96.85655480984283,117.08711319310167,69.13409395973127,127.76136210080841,3.6745413870246,4.473447142020621,3.1454586129753683,4.39349578847802,0.3549396553807542,0.3451475973964471,0.35837364473985545,0.34552355536006796,0.957441870506461,0.9488151406909963,0.9696059996602377,0.944148951831963,7.6059208126741416,7.790471075207662,7.523847829716038,7.759964069269078,0.1259821589618086,0.11912686398853997,0.1284316692441281,0.11938652730866196,benign
0.6405207907821001,0.6052445879718388,0.6407264429138311,0.6104089422300991,129.37597315436233,167.3988108643776,118.31731543624143,157.6128552767914,3.23592841163308,4.188234764199814,3.093870246085002,3.9966217737939758,0.43876570644778373,0.42879356439067,0.43927885955302914,0.4319889151361757,0.8286658937764668,0.7795014327113825,0.8432733056311001,0.7923910286946388,6.277750379363342,6.501383963396988,6.288784052082773,6.473047155142321,0.1925153451546227,0.1838639208628557,0.19296591645020988,0.18661442280053,benign
0.3840773876111571,0.3568541345287676,0.4087624462335681,0.350605559003597,96.31646532438468,97.56398360434254,79.88255033557026,113.91626503310717,4.1407158836689,4.549344624116043,3.5583445190156726,4.824692581415247,0.05532079783492646,0.05430704777551496,0.0577803195724119,0.053066073623686656,0.8605664669739003,0.859185585615757,0.8850368941321176,0.835585906183857,9.752522685787067,9.91117936705557,9.563428046008475,9.947084543287996,0.003060390673092804,0.002949255438092065,0.0033385653298900458,0.0028160081698345328,benign
0.6032391700380646,0.5395579792024324,0.5919657350840837,0.5534871887334312,41.50572706935121,52.34876807351029,40.320760626398084,53.36372235484901,1.8573154362416089,2.4356110085131277,1.9013422818791912,2.3642178280257666,0.1416365354253618,0.13612063923607978,0.14098576354076578,0.13733356333502925,0.8801577267136376,0.849539342006145,0.8837730647265565,0.8466167084063164,7.374178373920746,7.725945746507602,7.4319780743320685,7.647517563894393,0.02006090816729977,0.018528828426038986,0.019876985521172723,0.018860507618296486,benign
0.43118876556113017,0.41473169327135073,0.45198851877693597,0.3971281403356262,76.05458612975397,78.65456510968009,48.39964205816538,83.10805819557726,3.2146756152125375,3.4472321066618554,2.7146308724832204,3.700644115129951,0.06360560995938552,0.06180445121930737,0.06710846359678811,0.0607355425630306,0.8901442037000629,0.8852876782846443,0.9311212057263558,0.8787925621917294,9.489375677546908,9.608003636292898,9.375302537377388,9.708901528840508,0.004045673618305483,0.0038197901905197436,0.004503545886321436,0.0036888061304257017,benign
0.5670461337622995,0.5402870893944247,0.606193639941564,0.5434213332450011,63.89856823266213,73.60181973785016,42.63941834451891,74.60060357641575,2.606845637583894,2.9821179226160965,1.9308724832214765,2.959686500608067,0.22241523205786973,0.22178804002995164,0.2255846547458764,0.22197379985577023,0.871907143425377,0.8532405743341444,0.9145142966948301,0.8512506342725137,7.784353551858869,7.928143550437078,7.526081321338509,7.913018041887267,0.049468535451356044,0.04918993470032743,0.05088843645681626,0.04927236782240954,benign
0.45606995776487225,0.433311438223312,0.4864725680845875,0.44278649102379314,297.52536912751634,358.8732039097342,252.17082774049203,339.98423494437344,6.783803131991063,7.984144858339701,5.65628635346755,7.56182153957027,0.25804462329482647,0.2565460242759573,0.2612951832506953,0.25719252755800703,0.8241524747690089,0.7889310594625909,0.8510824289928745,0.8000408650969157,8.572925978875446,8.724566629448933,8.35515579740261,8.671087021793513,0.0665870276113689,0.06581586257180008,0.06827517279001442,0.06614799623167622,benign
0.6969551556998133,0.6679644855657553,0.6853947865309046,0.6526357086058605,154.90008948545864,194.4585379036985,172.72371364653262,222.5312823746678,3.7351677852348946,4.665915949731994,4.125682326621927,5.283320571145444,0.4893156061511978,0.48556925176714705,0.486570727926555,0.48105993470927344,0.8461052340822872,0.8072098365300626,0.8290135064745255,0.7793690583276639,5.323681244340275,5.473978415501218,5.3813884400952,5.555862127971336,0.23942976242311412,0.23577749826170702,0.23675107327497757,0.23141866078249043,benign
0.5121523507096044,0.4798106760510114,0.529433687495519,0.4723234918853435,235.68756152125283,267.77428944642173,209.23409395973155,299.78050538264057,4.5258612975391515,5.181433268771673,4.019776286353472,5.633124634025498,0.17954086540630534,0.17771259200172154,0.1834254368150219,0.17566133530389694,0.8708423770268907,0.8539786688352147,0.8862599042003801,0.8365221866864162,7.784620537176384,7.943099208025242,7.630266146955707,8.003338893426173,0.032234922350845054,0.03158176535597035,0.033644890870781596,0.030856904720748105,benign
0.6804073677113074,0.6597117249121814,0.7213603883115033,0.6634523626630875,97.0242505592842,119.29404080897268,78.85038031319922,113.38975721814346,2.488232662192394,2.979460384667356,1.966890380313198,2.864645736678527,0.39850348530665386,0.39803256219653443,0.40056601795918756,0.3987902042866564,0.8874641744307232,0.8616753385013013,0.9080301490672146,0.8685194881251852,6.256170176207149,6.3735704701107405,6.03588675726707,6.348955135373762,0.1588050278015505,0.15842992056873803,0.16045313474368017,0.15903362703499313,benign
0.5967987226394856,0.5372847346582308,0.5919471908496883,0.5589195452123619,41.548053691275065,56.87451015720028,38.504474272930615,45.19030674293957,1.7297986577181188,2.3007522183685425,1.7045637583892592,2.003333183189946,0.11797531460855878,0.10915032084504313,0.11696455906048116,0.1126030988719216,0.8794314467131674,0.8358117631664269,0.888354207359649,0.8695394215639818,7.209460050523712,7.540638068633194,7.2358650848635655,7.418863181860135,0.013918174856988423,0.011913792540575858,0.013680708076212784,0.012679457875559751,benign
0.59344523874542,0.54336753269848,0.6048997052351388,0.5595545528975163,53.310604026845574,68.40799963965604,51.54612975391492,68.2999864870952,2.024697986577181,2.574929057249674,1.9231319910514542,2.4509706769965294,0.11780314125262102,0.1116726654072223,0.11951080329685661,0.11309876192598332,0.8830569969008544,0.850379202341114,0.8871162930422448,0.8506047278307304,7.528367828802518,7.812218465272588,7.454896011998336,7.722690349285548,0.01387758008898498,0.012470784199153423,0.014282832104659951,0.012791329949190255,benign
0.5273398848050915,0.5136101589900429,0.5772194666041308,0.49612833256904354,28.103310961968596,30.65177244268284,20.439865771812084,35.096256925363875,2.0545413870246003,2.1735056979415366,1.6009395973154321,2.3790820233322814,0.09278028245632854,0.09175586869713266,0.09920952381592744,0.08962174850431101,0.8717865281309686,0.8604597450530238,0.9067872097057381,0.8402346717796978,8.010395583637223,8.059505195433802,7.717882848577549,8.167080519632599,0.008608180812676105,0.00841913944036545,0.009842529615783075,0.008032057804969973,benign
0.5866091702676184,0.551496003865383,0.6125371137531209,0.5772828730964586,112.3123937360179,146.18062249448434,93.68706935123062,123.97851448133082,3.328411633109621,4.247736588441948,2.760894854586127,3.595648844646625,0.3475548382905442,0.3471013211725313,0.34921666114889893,0.34882525681544174,0.8854996302066567,0.8517148039205845,0.9046943910809199,0.8742392205419464,7.530696940019196,7.731601033322564,7.349489892962808,7.575698400053578,0.12079436561916633,0.12047932715971672,0.12195227642398491,0.12167905979235888,benign
0.5628263750991492,0.5174975377916697,0.5612176465423832,0.5294620198751138,106.6594183445191,146.54975001126084,107.0119015659956,137.8152335480391,2.829619686800898,3.721048601414343,2.8487695749440713,3.5257871267060064,0.20982871544615533,0.2071109863783659,0.20991348409670915,0.2079957801696395,0.8939249632572819,0.8550376337745176,0.8936106351461236,0.863679382768894,7.481608453294978,7.729152807832681,7.472802663764229,7.678277643255237,0.04402808982578362,0.04289496067861966,0.04406367080561937,0.043262244568377,benign
0.525644838272769,0.4846878452701909,0.5416362237047486,0.4947447428659669,225.2456375838929,284.26588892392266,212.17785234899353,257.326922210711,5.277762863534684,6.626323138597355,4.911633109619691,6.0644565560109855,0.25416276826218276,0.24513545332317535,0.2580172981496938,0.24851844184886582,0.806815696417587,0.7550282525329961,0.8185372246878664,0.778243439468252,7.871834709093361,8.144600834609236,7.750524439445492,8.047751575123387,0.06459871277069602,0.06009139047595868,0.06657292614446798,0.0617614159389881,benign
0.5713600174916416,0.5614374813181077,0.6000540061636885,0.5221684604027619,31.037270693512294,34.863204360164026,26.633064876957473,41.282689968920394,1.853736017897091,2.007567226701498,1.6319910514541385,2.357686590694113,0.11984124347266013,0.11919174877500255,0.123469330869088,0.1148818659258007,0.8943416835184296,0.8817718357473511,0.9093484823057288,0.8600030960149214,7.623594251683918,7.702550588398109,7.474520245216416,7.893345997857162,0.014361923637073405,0.014206672976043323,0.015244675665260327,0.013197843118593648,benign
0.3969332739258663,0.34702443851122716,0.3992123167423138,0.36082515705637536,28.282639821028933,41.25088959956769,25.297315436241604,36.17616323589015,3.0206263982102883,3.8746452862483602,2.916644295302006,3.5812350795009205,0.05820823592746087,0.052517626399244725,0.05858955762873867,0.05420182610954851,0.8383255657539698,0.7645812421184952,0.8557455364339009,0.7935505198513099,8.82884023002691,9.135174118131346,8.797309418426817,9.04090385900401,0.0033881987297869464,0.0027581010826106464,0.0034327362631312902,0.002937837953609735,benign
0.5107684645874301,0.4692197711365686,0.5262276944535121,0.4630592849504822,41.09284116331069,47.28516733480473,34.72997762863502,50.242241340480284,2.2130201342281826,2.614747083464705,2.0134675615212454,2.718616278546012,0.05593216094815267,0.052164966252143195,0.056870191478825625,0.050953566854078695,0.9481767136289133,0.9401237373320662,0.9566811191042972,0.9363830798966748,9.334530482236188,9.55691717710818,9.2492746596118,9.620725044238469,0.0031284066283300545,0.0027211837040872384,0.0032342186788382908,0.0025962659751530667,benign
0.4694174907221696,0.4631209915040875,0.5250806166074691,0.45384911924089943,124.44644295302022,144.43786315931848,90.85293064876952,155.76262330525844,4.633914988814287,5.0250439169406675,3.286487695749446,5.368406828521239,0.2597385690240244,0.26040989359043537,0.26192871234571685,0.259754608993949,0.8631559472083742,0.8419713972890148,0.9003001972296023,0.8295801955263868,8.412838861826781,8.458321012821536,8.032911267707343,8.523555708357932,0.06746412423864791,0.06781331267978187,0.06860665035108528,0.0674724568935993,benign
0.6825501800037079,0.6710937559356609,0.6949320792892307,0.6569732575956028,1005.1749888143192,1121.3448042880923,903.6595973154386,1278.281023377317,11.801744966442941,13.1187784334039,10.671946308724786,14.88739245979914,0.5983550931685401,0.5947939184792506,0.6046268078458077,0.5858596399207402,0.7145664463395619,0.6810378527545741,0.7431154773183919,0.6363798359508454,4.984231051798341,5.023000861101878,4.90548322243812,5.108500641645053,0.35802881752073223,0.35377980545990134,0.3655735767658112,0.3432315176880594,benign
0.4678081528892195,0.4595365730863288,0.484457462753399,0.43106486507051056,135.15615212527965,155.21332372415708,122.67082774049213,167.64614206567336,3.7158836689038077,4.0689608576190235,3.383221476510068,4.569163551191397,0.14846694758420592,0.14800799587866142,0.1496767784153138,0.1466049013413439,0.9192474118465224,0.9077091416674652,0.9267888134112731,0.9003140745789446,8.322558843591079,8.399890692726796,8.208966285333464,8.565215315492992,0.022042434524971347,0.02190636684401786,0.02240313799678694,0.02149299709730518,benign
0.7733736849266789,0.7632678892663688,0.7897092135410745,0.7548478535328821,167.6951677852341,203.03887212287816,147.34859060402604,220.46925814152618,2.6610738255033577,3.1884149362641288,2.3647874720357933,3.4888518535201083,0.6058797753999038,0.6070247835617331,0.6063824009100259,0.6058061850141112,0.9036698874316024,0.8831049047130631,0.9153886580163697,0.8730674386622592,4.676651045659788,4.738780153980219,4.615721568524602,4.789223771633726,0.36709030223863787,0.3684790878581689,0.36769961613340746,0.3670011338013515,benign
0.5046400226359441,0.48819232475510493,0.5806214753978789,0.48029368853530124,75.53744966442919,90.61898112697673,71.08053691275154,96.00508986081776,2.8768680089485263,3.2413855231746336,2.1792393736017885,3.3404351155353322,0.06813365758938944,0.06578868269383512,0.07576237615364652,0.06543466710158022,0.9596565514581165,0.9516196656114453,0.9620883620393896,0.9487446099463234,9.722125451532426,9.825324729018936,9.218098327074202,9.88029463975666,0.004642195296508164,0.00432815077059012,0.005739937640446628,0.004281695658694624,benign
0.645707708200525,0.6057693373030008,0.6444431963218651,0.616500438894832,131.97458612975396,186.71091392279678,146.48138702460878,160.41921535066004,3.049038031319911,4.142831403990809,3.2560626398210384,3.66024052970586,0.3442738879249502,0.3404508620498691,0.34318399783473763,0.3433439200736224,0.8825321512208748,0.8346076209759228,0.8699285342195965,0.8578962052703673,6.704265498103927,6.921298801887154,6.695680500255666,6.838689042247138,0.11852450990696115,0.115906789470499,0.11777525636983319,0.11788504745152202,benign
0.4847013599757454,0.452923274852957,0.556307162068065,0.47355744680864403,73.48147651006714,92.26769064456586,49.67024608501112,81.6101526958248,2.869127516778524,3.4319625242106206,2.022997762863533,3.076212783207962,0.12221208075313716,0.1199803151494152,0.1281624768313507,0.12169352188748823,0.917280168672414,0.8967245335486762,0.9441661330097223,0.9086531088763625,8.15727263482858,8.355634961274102,7.757287809876129,8.224541012429562,0.014935792682011319,0.014395276023352992,0.016425620467546507,0.01480931326938058,benign
0.5095826735739638,0.4998608256517318,0.5527874080921906,0.4724270704385068,38.51360178970897,38.11085086257388,27.633154362416118,49.78487455520036,2.1352572706935034,2.207242916985724,1.7155704697986518,2.6066393405702364,0.08627339775213164,0.08496898483647389,0.09217577250150724,0.08120939142960297,0.8538750235262912,0.8559545228024539,0.8952534803251795,0.8118276221848382,7.924901379595021,7.980722566217057,7.688350259913023,8.153654638167698,0.007443099159697511,0.00721972838414093,0.008496373036249618,0.006594965256366472,benign
0.4912360357109508,0.474086901208716,0.5304096913560885,0.45431080958112535,131.06581655480977,135.54092158010863,104.37413870246075,151.98265843880918,3.4058612975391505,3.616413675059674,2.796241610738259,4.006170893203012,0.10466160288672476,0.10320344860522512,0.10969051722523022,0.10070051034499684,0.8361999208997378,0.8312544897108656,0.870012014010723,0.8107879781899302,7.9329866286251844,8.040118680382342,7.713829747055953,8.15558730530434,0.010954051118818472,0.010650951804011344,0.012032009569138528,0.010140592783742816,benign
0.6515192127422265,0.6265099638424365,0.6729869343364665,0.6113648770099146,62.066219239373645,68.20467546506934,53.529888143176606,89.15688482500833,1.9176733780760595,2.1444979955857866,1.6699328859060363,2.56979415341652,0.22001389464921522,0.21911248901226144,0.22208541700320045,0.2167762595347164,0.8993688348907035,0.8900524202654703,0.9133027693378631,0.8562768520047749,6.86931994075646,7.01892724584647,6.744782944524501,7.097279114831695,0.04840611383871598,0.04801028284114839,0.04932193244548544,0.04699194669786273,benign
